record_index,byte_offset,sample_seq,time_s,adc_raw_ch01,adc_raw_ch02,adc_raw_ch03,adc_raw_ch04,adc_raw_ch05,adc_raw_ch06,adc_raw_ch07,adc_raw_ch08,adc_raw_ch09,adc_raw_ch10,adc_raw_ch11,adc_raw_ch12,adc_raw_ch13,adc_raw_ch14,adc_raw_ch15,adc_raw_ch16,adc_volts_ch01,adc_volts_ch02,adc_volts_ch03,adc_volts_ch04,adc_volts_ch05,adc_volts_ch06,adc_volts_ch07,adc_volts_ch08,adc_volts_ch09,adc_volts_ch10,adc_volts_ch11,adc_volts_ch12,adc_volts_ch13,adc_volts_ch14,adc_volts_ch15,adc_volts_ch16
81,2984,2345630,0.036,22956,22936,22908,22938,22910,22978,22942,22894,22824,22808,22828,22752,22738,22708,22784,22838,3.5028076171875,3.499755859375,3.4954833984375,3.50006103515625,3.49578857421875,3.50616455078125,3.50067138671875,3.49334716796875,3.482666015625,3.480224609375,3.4832763671875,3.4716796875,3.46954345703125,3.4649658203125,3.4765625,3.48480224609375
83,3053,2345631,0.0365,22892,22878,22852,22866,22842,22914,22876,22832,22756,22748,22772,22680,22674,22644,22718,22748,3.4930419921875,3.49090576171875,3.4869384765625,3.48907470703125,3.48541259765625,3.49639892578125,3.4906005859375,3.48388671875,3.4722900390625,3.4710693359375,3.4747314453125,3.460693359375,3.45977783203125,3.4552001953125,3.46649169921875,3.4710693359375
84,3090,2345632,0.037,22974,22954,22930,22944,22916,22990,22950,22914,22822,22818,22832,22754,22736,22704,22788,22834,3.50555419921875,3.50250244140625,3.49884033203125,3.5009765625,3.4967041015625,3.50799560546875,3.50189208984375,3.49639892578125,3.48236083984375,3.48175048828125,3.48388671875,3.47198486328125,3.46923828125,3.46435546875,3.4771728515625,3.48419189453125
85,3127,2345633,0.0375,22870,22850,22828,22846,22816,22880,22850,22806,22724,22716,22738,22648,22642,22610,22668,22734,3.48968505859375,3.48663330078125,3.4832763671875,3.48602294921875,3.4814453125,3.4912109375,3.48663330078125,3.47991943359375,3.4674072265625,3.4661865234375,3.46954345703125,3.455810546875,3.45489501953125,3.45001220703125,3.4588623046875,3.46893310546875
86,3164,2345634,0.038,22882,22858,22848,22866,22826,22906,22872,22822,22752,22744,22752,22676,22662,22632,22706,22738,3.49151611328125,3.48785400390625,3.486328125,3.48907470703125,3.48297119140625,3.49517822265625,3.489990234375,3.48236083984375,3.4716796875,3.470458984375,3.4716796875,3.4600830078125,3.45794677734375,3.453369140625,3.46466064453125,3.46954345703125
87,3201,2345635,0.0385,22880,22860,22834,22870,22828,22906,22870,22830,22728,22724,22754,22654,22652,22622,22698,22748,3.4912109375,3.4881591796875,3.48419189453125,3.48968505859375,3.4832763671875,3.49517822265625,3.48968505859375,3.48358154296875,3.468017578125,3.4674072265625,3.47198486328125,3.45672607421875,3.4564208984375,3.45184326171875,3.46343994140625,3.4710693359375
88,3238,2345636,0.039,22846,22824,22808,22828,22792,22862,22820,22790,22698,22712,22714,22642,22616,22584,22654,22714,3.48602294921875,3.482666015625,3.480224609375,3.4832763671875,3.477783203125,3.48846435546875,3.4820556640625,3.47747802734375,3.46343994140625,3.465576171875,3.46588134765625,3.45489501953125,3.450927734375,3.446044921875,3.45672607421875,3.46588134765625
90,3307,2345637,0.0395,22940,22922,22902,22928,22882,22962,22926,22890,22792,22786,22806,22722,22710,22688,22760,22806,3.5003662109375,3.49761962890625,3.49456787109375,3.49853515625,3.49151611328125,3.50372314453125,3.49822998046875,3.49273681640625,3.477783203125,3.47686767578125,3.47991943359375,3.46710205078125,3.46527099609375,3.4619140625,3.472900390625,3.47991943359375
91,3344,2345638,0.04,22904,22884,22862,22882,22854,22928,22880,22842,22756,22762,22768,22704,22682,22638,22722,22774,3.494873046875,3.4918212890625,3.48846435546875,3.49151611328125,3.48724365234375,3.49853515625,3.4912109375,3.48541259765625,3.4722900390625,3.47320556640625,3.47412109375,3.46435546875,3.46099853515625,3.45428466796875,3.46710205078125,3.47503662109375
92,3381,2345639,0.0405,22842,22820,22790,22812,22790,22854,22814,22778,22688,22692,22706,22598,22616,22568,22656,22686,3.48541259765625,3.4820556640625,3.47747802734375,3.4808349609375,3.47747802734375,3.48724365234375,3.48114013671875,3.47564697265625,3.4619140625,3.4625244140625,3.46466064453125,3.44818115234375,3.450927734375,3.443603515625,3.45703125,3.46160888671875
93,3418,2345640,0.041,22924,22904,22888,22912,22878,22942,22912,22868,22768,22782,22798,22708,22680,22672,22748,22788,3.4979248046875,3.494873046875,3.492431640625,3.49609375,3.49090576171875,3.50067138671875,3.49609375,3.4893798828125,3.47412109375,3.47625732421875,3.47869873046875,3.4649658203125,3.460693359375,3.45947265625,3.4710693359375,3.4771728515625
94,3455,2345641,0.0415,22894,22886,22854,22874,22848,22922,22876,22840,22758,22730,22766,22680,22668,22640,22714,22748,3.49334716796875,3.49212646484375,3.48724365234375,3.49029541015625,3.486328125,3.49761962890625,3.4906005859375,3.485107421875,3.47259521484375,3.46832275390625,3.47381591796875,3.460693359375,3.4588623046875,3.45458984375,3.46588134765625,3.4710693359375
95,3492,2345642,0.042,22922,22900,22884,22908,22872,22938,22898,22864,22762,22780,22798,22708,22684,22666,22724,22796,3.49761962890625,3.4942626953125,3.4918212890625,3.4954833984375,3.489990234375,3.50006103515625,3.49395751953125,3.48876953125,3.47320556640625,3.4759521484375,3.47869873046875,3.4649658203125,3.4613037109375,3.45855712890625,3.4674072265625,3.4783935546875
97,3561,2345643,0.0425,22876,22852,22830,22854,22810,22882,22848,22818,22724,22716,22734,22648,22638,22608,22674,22736,3.4906005859375,3.4869384765625,3.48358154296875,3.48724365234375,3.48052978515625,3.49151611328125,3.486328125,3.48175048828125,3.4674072265625,3.4661865234375,3.46893310546875,3.455810546875,3.45428466796875,3.44970703125,3.45977783203125,3.46923828125
98,3598,2345644,0.043,22952,22922,22910,22934,22886,22966,22940,22892,22808,22786,22814,22724,22722,22700,22778,22812,3.502197265625,3.49761962890625,3.49578857421875,3.49945068359375,3.49212646484375,3.50433349609375,3.5003662109375,3.4930419921875,3.480224609375,3.47686767578125,3.48114013671875,3.4674072265625,3.46710205078125,3.4637451171875,3.47564697265625,3.4808349609375
99,3635,2345645,0.0435,22852,22826,22812,22826,22796,22870,22824,22788,22718,22714,22718,22648,22616,22600,22686,22728,3.4869384765625,3.48297119140625,3.4808349609375,3.48297119140625,3.4783935546875,3.48968505859375,3.482666015625,3.4771728515625,3.46649169921875,3.46588134765625,3.46649169921875,3.455810546875,3.450927734375,3.448486328125,3.46160888671875,3.468017578125
100,3672,2345646,0.044,22936,22920,22898,22924,22876,22940,22924,22874,22772,22782,22798,22718,22704,22674,22754,22800,3.499755859375,3.497314453125,3.49395751953125,3.4979248046875,3.4906005859375,3.5003662109375,3.4979248046875,3.49029541015625,3.4747314453125,3.47625732421875,3.47869873046875,3.46649169921875,3.46435546875,3.45977783203125,3.47198486328125,3.47900390625
101,3709,2345647,0.0445,22846,22830,22806,22828,22796,22862,22820,22788,22698,22706,22728,22642,22620,22576,22662,22716,3.48602294921875,3.48358154296875,3.47991943359375,3.4832763671875,3.4783935546875,3.48846435546875,3.4820556640625,3.4771728515625,3.46343994140625,3.46466064453125,3.468017578125,3.45489501953125,3.4515380859375,3.44482421875,3.45794677734375,3.4661865234375
102,3746,2345648,0.045,22868,22844,22828,22850,22812,22878,22840,22808,22728,22712,22740,22644,22644,22612,22698,22744,3.4893798828125,3.4857177734375,3.4832763671875,3.48663330078125,3.4808349609375,3.49090576171875,3.485107421875,3.480224609375,3.468017578125,3.465576171875,3.4698486328125,3.4552001953125,3.4552001953125,3.4503173828125,3.46343994140625,3.470458984375
105,3847,2345649,0.0455,22952,22940,22910,22934,22912,22984,22944,22902,22816,22796,22834,22744,22732,22698,22782,22830,3.502197265625,3.5003662109375,3.49578857421875,3.49945068359375,3.49609375,3.507080078125,3.5009765625,3.49456787109375,3.4814453125,3.4783935546875,3.48419189453125,3.470458984375,3.4686279296875,3.46343994140625,3.47625732421875,3.48358154296875
106,3884,2345650,0.046,22948,22926,22912,22934,22894,22970,22938,22888,22818,22790,22836,22744,22726,22700,22772,22804,3.5015869140625,3.49822998046875,3.49609375,3.49945068359375,3.49334716796875,3.50494384765625,3.50006103515625,3.492431640625,3.48175048828125,3.47747802734375,3.4844970703125,3.470458984375,3.46771240234375,3.4637451171875,3.4747314453125,3.4796142578125
107,3921,2345651,0.0465,22890,22876,22848,22870,22846,22918,22880,22828,22746,22748,22770,22680,22666,22632,22718,22744,3.49273681640625,3.4906005859375,3.486328125,3.48968505859375,3.48602294921875,3.49700927734375,3.4912109375,3.4832763671875,3.47076416015625,3.4710693359375,3.47442626953125,3.460693359375,3.45855712890625,3.453369140625,3.46649169921875,3.470458984375
108,3958,2345652,0.047,22950,22938,22912,22938,22892,22976,22944,22898,22818,22810,22836,22748,22740,22706,22786,22814,3.50189208984375,3.50006103515625,3.49609375,3.50006103515625,3.4930419921875,3.505859375,3.5009765625,3.49395751953125,3.48175048828125,3.48052978515625,3.4844970703125,3.4710693359375,3.4698486328125,3.46466064453125,3.47686767578125,3.48114013671875
109,3995,2345653,0.0475,22888,22880,22856,22874,22842,22914,22880,22838,22760,22752,22762,22684,22670,22640,22728,22754,3.492431640625,3.4912109375,3.487548828125,3.49029541015625,3.48541259765625,3.49639892578125,3.4912109375,3.48480224609375,3.472900390625,3.4716796875,3.47320556640625,3.4613037109375,3.45916748046875,3.45458984375,3.468017578125,3.47198486328125
110,4032,2345654,0.048,23012,22982,22968,22986,22952,23014,22994,22956,22860,22846,22868,22780,22772,22744,22824,22868,3.5113525390625,3.50677490234375,3.504638671875,3.50738525390625,3.502197265625,3.51165771484375,3.50860595703125,3.5028076171875,3.4881591796875,3.48602294921875,3.4893798828125,3.4759521484375,3.4747314453125,3.470458984375,3.482666015625,3.4893798828125
111,4069,2345655,0.0485,22956,22946,22932,22944,22916,22988,22940,22900,22824,22822,22832,22770,22748,22702,22782,22848,3.5028076171875,3.50128173828125,3.4991455078125,3.5009765625,3.4967041015625,3.5076904296875,3.5003662109375,3.4942626953125,3.482666015625,3.48236083984375,3.48388671875,3.47442626953125,3.4710693359375,3.46405029296875,3.47625732421875,3.486328125
112,4106,2345656,0.049,22974,22954,22922,22950,22922,22994,22950,22906,22822,22810,22834,22752,22742,22696,22788,22814,3.50555419921875,3.50250244140625,3.49761962890625,3.50189208984375,3.49761962890625,3.50860595703125,3.50189208984375,3.49517822265625,3.48236083984375,3.48052978515625,3.48419189453125,3.4716796875,3.47015380859375,3.463134765625,3.4771728515625,3.48114013671875
113,4143,2345657,0.0495,22866,22842,22822,22848,22810,22876,22842,22814,22728,22722,22742,22646,22642,22614,22700,22738,3.48907470703125,3.48541259765625,3.48236083984375,3.486328125,3.48052978515625,3.4906005859375,3.48541259765625,3.48114013671875,3.468017578125,3.46710205078125,3.47015380859375,3.45550537109375,3.45489501953125,3.45062255859375,3.4637451171875,3.46954345703125
114,4180,2345658,0.05,22868,22846,22820,22842,22816,22878,22844,22810,22700,22710,22736,22648,22624,22608,22686,22738,3.4893798828125,3.48602294921875,3.4820556640625,3.48541259765625,3.4814453125,3.49090576171875,3.4857177734375,3.48052978515625,3.4637451171875,3.46527099609375,3.46923828125,3.455810546875,3.4521484375,3.44970703125,3.46160888671875,3.46954345703125
115,4217,2345659,0.0505,22846,22820,22804,22824,22788,22866,22820,22782,22690,22696,22702,22622,22612,22570,22662,22714,3.48602294921875,3.4820556640625,3.4796142578125,3.482666015625,3.4771728515625,3.48907470703125,3.4820556640625,3.47625732421875,3.46221923828125,3.463134765625,3.46405029296875,3.45184326171875,3.4503173828125,3.44390869140625,3.45794677734375,3.46588134765625
116,4254,2345660,0.051,22888,22858,22840,22874,22824,22904,22870,22834,22748,22746,22764,22684,22660,22638,22704,22752,3.492431640625,3.48785400390625,3.485107421875,3.49029541015625,3.482666015625,3.494873046875,3.48968505859375,3.48419189453125,3.4710693359375,3.47076416015625,3.4735107421875,3.4613037109375,3.4576416015625,3.45428466796875,3.46435546875,3.4716796875
120,4387,2345661,0.0515,22882,22860,22840,22862,22816,22884,22864,22828,22734,22724,22748,22656,22648,22622,22694,22744,3.49151611328125,3.4881591796875,3.485107421875,3.48846435546875,3.4814453125,3.4918212890625,3.48876953125,3.4832763671875,3.46893310546875,3.4674072265625,3.4710693359375,3.45703125,3.455810546875,3.45184326171875,3.46282958984375,3.470458984375
121,4424,2345662,0.052,22872,22848,22832,22852,22812,22878,22846,22814,22732,22712,22756,22646,22648,22620,22692,22742,3.489990234375,3.486328125,3.48388671875,3.4869384765625,3.4808349609375,3.49090576171875,3.48602294921875,3.48114013671875,3.4686279296875,3.465576171875,3.4722900390625,3.45550537109375,3.455810546875,3.4515380859375,3.4625244140625,3.47015380859375
122,4461,2345663,0.0525,22912,22896,22870,22900,22862,22930,22888,22850,22752,22772,22776,22688,22674,22644,22722,22774,3.49609375,3.49365234375,3.48968505859375,3.4942626953125,3.48846435546875,3.49884033203125,3.492431640625,3.48663330078125,3.4716796875,3.4747314453125,3.475341796875,3.4619140625,3.45977783203125,3.4552001953125,3.46710205078125,3.47503662109375
123,4498,2345664,0.053,22858,22836,22816,22836,22802,22876,22826,22802,22700,22716,22736,22646,22642,22606,22668,22734,3.48785400390625,3.4844970703125,3.4814453125,3.4844970703125,3.47930908203125,3.4906005859375,3.48297119140625,3.47930908203125,3.4637451171875,3.4661865234375,3.46923828125,3.45550537109375,3.45489501953125,3.44940185546875,3.4588623046875,3.46893310546875
124,4535,2345665,0.0535,22858,22832,22818,22838,22800,22872,22826,22802,22698,22712,22736,22648,22620,22606,22668,22726,3.48785400390625,3.48388671875,3.48175048828125,3.48480224609375,3.47900390625,3.489990234375,3.48297119140625,3.47930908203125,3.46343994140625,3.465576171875,3.46923828125,3.455810546875,3.4515380859375,3.44940185546875,3.4588623046875,3.46771240234375
125,4572,2345666,0.054,22940,22916,22900,22922,22886,22946,22922,22886,22788,22780,22806,22716,22714,22680,22760,22804,3.5003662109375,3.4967041015625,3.4942626953125,3.49761962890625,3.49212646484375,3.50128173828125,3.49761962890625,3.49212646484375,3.4771728515625,3.4759521484375,3.47991943359375,3.4661865234375,3.46588134765625,3.460693359375,3.472900390625,3.4796142578125
126,4609,2345667,0.0545,22908,22884,22848,22882,22852,22924,22882,22838,22752,22748,22772,22680,22676,22638,22720,22746,3.4954833984375,3.4918212890625,3.486328125,3.49151611328125,3.4869384765625,3.4979248046875,3.49151611328125,3.48480224609375,3.4716796875,3.4710693359375,3.4747314453125,3.460693359375,3.4600830078125,3.45428466796875,3.466796875,3.47076416015625
127,4646,2345668,0.055,22874,22852,22842,22860,22814,22902,22858,22824,22746,22716,22752,22654,22670,22632,22708,22744,3.49029541015625,3.4869384765625,3.48541259765625,3.4881591796875,3.48114013671875,3.49456787109375,3.48785400390625,3.482666015625,3.47076416015625,3.4661865234375,3.4716796875,3.45672607421875,3.45916748046875,3.453369140625,3.4649658203125,3.470458984375
128,4683,2345669,0.0555,22980,22958,22932,22950,22922,22992,22942,22918,22820,22818,22828,22748,22742,22706,22784,22834,3.5064697265625,3.50311279296875,3.4991455078125,3.50189208984375,3.49761962890625,3.50830078125,3.50067138671875,3.49700927734375,3.4820556640625,3.48175048828125,3.4832763671875,3.4710693359375,3.47015380859375,3.46466064453125,3.4765625,3.48419189453125
129,4720,2345670,0.056,22864,22842,22820,22846,22808,22870,22832,22810,22728,22722,22740,22656,22652,22616,22698,22742,3.48876953125,3.48541259765625,3.4820556640625,3.48602294921875,3.480224609375,3.48968505859375,3.48388671875,3.48052978515625,3.468017578125,3.46710205078125,3.4698486328125,3.45703125,3.4564208984375,3.450927734375,3.46343994140625,3.47015380859375
130,4757,2345671,0.0565,22874,22850,22840,22860,22814,22890,22858,22824,22736,22714,22762,22658,22654,22628,22700,22748,3.49029541015625,3.48663330078125,3.485107421875,3.4881591796875,3.48114013671875,3.49273681640625,3.48785400390625,3.482666015625,3.46923828125,3.46588134765625,3.47320556640625,3.45733642578125,3.45672607421875,3.4527587890625,3.4637451171875,3.4710693359375
132,4826,2345672,0.057,22918,22900,22872,22902,22860,22932,22882,22860,22762,22754,22768,22690,22680,22638,22724,22768,3.49700927734375,3.4942626953125,3.489990234375,3.49456787109375,3.4881591796875,3.4991455078125,3.49151611328125,3.4881591796875,3.47320556640625,3.47198486328125,3.47412109375,3.46221923828125,3.460693359375,3.45428466796875,3.4674072265625,3.47412109375
134,4895,2345673,0.0575,22938,22922,22902,22922,22888,22958,22920,22890,22810,22786,22826,22716,22720,22692,22762,22810,3.50006103515625,3.49761962890625,3.49456787109375,3.49761962890625,3.492431640625,3.50311279296875,3.497314453125,3.49273681640625,3.48052978515625,3.47686767578125,3.48297119140625,3.4661865234375,3.466796875,3.4625244140625,3.47320556640625,3.48052978515625
135,4932,2345674,0.058,22976,22960,22936,22960,22924,22996,22952,22910,22822,22812,22836,22750,22740,22702,22790,22838,3.505859375,3.50341796875,3.499755859375,3.50341796875,3.4979248046875,3.5089111328125,3.502197265625,3.49578857421875,3.48236083984375,3.4808349609375,3.4844970703125,3.47137451171875,3.4698486328125,3.46405029296875,3.47747802734375,3.48480224609375
137,5001,2345675,0.0585,22942,22918,22900,22934,22882,22954,22926,22892,22814,22790,22828,22720,22730,22704,22780,22816,3.50067138671875,3.49700927734375,3.4942626953125,3.49945068359375,3.49151611328125,3.50250244140625,3.49822998046875,3.4930419921875,3.48114013671875,3.47747802734375,3.4832763671875,3.466796875,3.46832275390625,3.46435546875,3.4759521484375,3.4814453125
138,5038,2345676,0.059,22938,22918,22908,22928,22884,22964,22928,22888,22798,22782,22810,22722,22716,22686,22762,22804,3.50006103515625,3.49700927734375,3.4954833984375,3.49853515625,3.4918212890625,3.5040283203125,3.49853515625,3.492431640625,3.47869873046875,3.47625732421875,3.48052978515625,3.46710205078125,3.4661865234375,3.46160888671875,3.47320556640625,3.4796142578125
