record_index,byte_offset,sample_seq,time_s,adc_raw_ch01,adc_raw_ch02,adc_raw_ch03,adc_raw_ch04,adc_raw_ch05,adc_raw_ch06,adc_raw_ch07,adc_raw_ch08,adc_raw_ch09,adc_raw_ch10,adc_raw_ch11,adc_raw_ch12,adc_raw_ch13,adc_raw_ch14,adc_raw_ch15,adc_raw_ch16,adc_volts_ch01,adc_volts_ch02,adc_volts_ch03,adc_volts_ch04,adc_volts_ch05,adc_volts_ch06,adc_volts_ch07,adc_volts_ch08,adc_volts_ch09,adc_volts_ch10,adc_volts_ch11,adc_volts_ch12,adc_volts_ch13,adc_volts_ch14,adc_volts_ch15,adc_volts_ch16
3173,114673,198101,1.3105,22926,22900,22886,22914,22872,22936,22910,22866,22786,22776,22806,22712,22684,22670,22754,22790,3.49822998046875,3.4942626953125,3.49212646484375,3.49639892578125,3.489990234375,3.499755859375,3.49578857421875,3.48907470703125,3.47686767578125,3.475341796875,3.47991943359375,3.465576171875,3.4613037109375,3.45916748046875,3.47198486328125,3.47747802734375
3174,114710,198102,1.311,22952,22926,22908,22934,22904,22974,22940,22888,22820,22798,22836,22744,22736,22702,22780,22804,3.502197265625,3.49822998046875,3.4954833984375,3.49945068359375,3.494873046875,3.50555419921875,3.5003662109375,3.492431640625,3.4820556640625,3.47869873046875,3.4844970703125,3.470458984375,3.46923828125,3.46405029296875,3.4759521484375,3.4796142578125
3175,114747,198103,1.3115,22912,22892,22870,22888,22852,22928,22882,22854,22768,22778,22794,22710,22680,22650,22724,22798,3.49609375,3.4930419921875,3.48968505859375,3.492431640625,3.4869384765625,3.49853515625,3.49151611328125,3.48724365234375,3.47412109375,3.47564697265625,3.47808837890625,3.46527099609375,3.460693359375,3.45611572265625,3.4674072265625,3.47869873046875
3176,114784,198104,1.312,22876,22854,22846,22866,22818,22900,22870,22822,22748,22718,22752,22648,22650,22634,22694,22738,3.4906005859375,3.48724365234375,3.48602294921875,3.48907470703125,3.48175048828125,3.4942626953125,3.48968505859375,3.48236083984375,3.4710693359375,3.46649169921875,3.4716796875,3.455810546875,3.45611572265625,3.45367431640625,3.46282958984375,3.46954345703125
3177,114821,198105,1.3125,23008,22986,22964,23002,22952,23018,23000,22962,22868,22842,22888,22786,22780,22748,22820,22874,3.5107421875,3.50738525390625,3.5040283203125,3.50982666015625,3.502197265625,3.51226806640625,3.509521484375,3.50372314453125,3.4893798828125,3.48541259765625,3.492431640625,3.47686767578125,3.4759521484375,3.4710693359375,3.4820556640625,3.49029541015625
3178,114858,198106,1.313,23008,22984,22958,22984,22950,23004,22970,22942,22856,22848,22846,22778,22754,22734,22804,22870,3.5107421875,3.507080078125,3.50311279296875,3.507080078125,3.50189208984375,3.5101318359375,3.50494384765625,3.50067138671875,3.487548828125,3.486328125,3.48602294921875,3.47564697265625,3.47198486328125,3.46893310546875,3.4796142578125,3.48968505859375
3179,114895,198107,1.3135,22974,22950,22936,22952,22922,22986,22948,22906,22818,22838,22840,22774,22748,22700,22790,22846,3.50555419921875,3.50189208984375,3.499755859375,3.502197265625,3.49761962890625,3.50738525390625,3.5015869140625,3.49517822265625,3.48175048828125,3.48480224609375,3.485107421875,3.47503662109375,3.4710693359375,3.4637451171875,3.47747802734375,3.48602294921875
3181,114964,198108,1.314,22946,22920,22906,22928,22882,22964,22932,22892,22798,22776,22810,22710,22710,22690,22758,22804,3.50128173828125,3.497314453125,3.49517822265625,3.49853515625,3.49151611328125,3.5040283203125,3.4991455078125,3.4930419921875,3.47869873046875,3.475341796875,3.48052978515625,3.46527099609375,3.46527099609375,3.46221923828125,3.47259521484375,3.4796142578125
3182,115001,198109,1.3145,23002,22974,22964,22990,22942,23012,22990,22950,22862,22838,22884,22784,22774,22738,22822,22866,3.50982666015625,3.50555419921875,3.5040283203125,3.50799560546875,3.50067138671875,3.5113525390625,3.50799560546875,3.50189208984375,3.48846435546875,3.48480224609375,3.4918212890625,3.4765625,3.47503662109375,3.46954345703125,3.48236083984375,3.48907470703125
3184,115070,198110,1.315,22996,22976,22956,22980,22940,23006,22978,22940,22856,22846,22870,22774,22768,22740,22798,22872,3.5089111328125,3.505859375,3.5028076171875,3.5064697265625,3.5003662109375,3.51043701171875,3.50616455078125,3.5003662109375,3.487548828125,3.48602294921875,3.48968505859375,3.47503662109375,3.47412109375,3.4698486328125,3.47869873046875,3.489990234375
3185,115107,198111,1.3155,22926,22906,22888,22906,22870,22942,22912,22872,22770,22782,22800,22712,22682,22668,22724,22798,3.49822998046875,3.49517822265625,3.492431640625,3.49517822265625,3.48968505859375,3.50067138671875,3.49609375,3.489990234375,3.47442626953125,3.47625732421875,3.47900390625,3.465576171875,3.46099853515625,3.4588623046875,3.4674072265625,3.47869873046875
3187,115176,198112,1.316,23012,23004,22972,23006,22956,23042,23004,22960,22876,22850,22888,22784,22780,22756,22826,22876,3.5113525390625,3.5101318359375,3.5052490234375,3.51043701171875,3.5028076171875,3.51593017578125,3.5101318359375,3.50341796875,3.4906005859375,3.48663330078125,3.492431640625,3.4765625,3.4759521484375,3.4722900390625,3.48297119140625,3.4906005859375
3188,115213,198113,1.3165,22990,22970,22946,22972,22940,23000,22968,22934,22850,22840,22862,22780,22772,22734,22794,22864,3.50799560546875,3.50494384765625,3.50128173828125,3.5052490234375,3.5003662109375,3.509521484375,3.504638671875,3.49945068359375,3.48663330078125,3.485107421875,3.48846435546875,3.4759521484375,3.4747314453125,3.46893310546875,3.47808837890625,3.48876953125
3189,115250,198114,1.317,22902,22888,22856,22878,22846,22920,22884,22848,22758,22750,22768,22688,22678,22634,22722,22762,3.49456787109375,3.492431640625,3.487548828125,3.49090576171875,3.48602294921875,3.497314453125,3.4918212890625,3.486328125,3.47259521484375,3.47137451171875,3.47412109375,3.4619140625,3.46038818359375,3.45367431640625,3.46710205078125,3.47320556640625
3190,115287,198115,1.3175,22888,22868,22840,22874,22830,22916,22874,22830,22748,22724,22764,22680,22658,22634,22708,22738,3.492431640625,3.4893798828125,3.485107421875,3.49029541015625,3.48358154296875,3.4967041015625,3.49029541015625,3.48358154296875,3.4710693359375,3.4674072265625,3.4735107421875,3.460693359375,3.45733642578125,3.45367431640625,3.4649658203125,3.46954345703125
3191,115324,198116,1.318,23004,22976,22966,22984,22950,23020,22988,22948,22856,22840,22870,22778,22778,22742,22814,22866,3.5101318359375,3.505859375,3.50433349609375,3.507080078125,3.50189208984375,3.5125732421875,3.5076904296875,3.5015869140625,3.487548828125,3.485107421875,3.48968505859375,3.47564697265625,3.47564697265625,3.47015380859375,3.48114013671875,3.48907470703125
3192,115361,198117,1.3185,22908,22886,22858,22884,22854,22928,22890,22844,22760,22762,22770,22706,22678,22662,22732,22776,3.4954833984375,3.49212646484375,3.48785400390625,3.4918212890625,3.48724365234375,3.49853515625,3.49273681640625,3.4857177734375,3.472900390625,3.47320556640625,3.47442626953125,3.46466064453125,3.46038818359375,3.45794677734375,3.4686279296875,3.475341796875
3193,115398,198118,1.319,22972,22948,22932,22946,22918,22990,22952,22910,22820,22834,22834,22756,22746,22704,22794,22838,3.5052490234375,3.5015869140625,3.4991455078125,3.50128173828125,3.49700927734375,3.50799560546875,3.502197265625,3.49578857421875,3.4820556640625,3.48419189453125,3.48419189453125,3.4722900390625,3.47076416015625,3.46435546875,3.47808837890625,3.48480224609375
3194,115435,198119,1.3195,23014,23000,22980,22996,22968,23040,23012,22958,22878,22878,22896,22806,22796,22762,22840,22874,3.51165771484375,3.509521484375,3.5064697265625,3.5089111328125,3.504638671875,3.515625,3.5113525390625,3.50311279296875,3.49090576171875,3.49090576171875,3.49365234375,3.47991943359375,3.4783935546875,3.47320556640625,3.485107421875,3.49029541015625
3195,115472,198120,1.32,22914,22890,22870,22876,22858,22928,22888,22856,22758,22766,22794,22702,22684,22642,22730,22784,3.49639892578125,3.49273681640625,3.48968505859375,3.4906005859375,3.48785400390625,3.49853515625,3.492431640625,3.487548828125,3.47259521484375,3.47381591796875,3.47808837890625,3.46405029296875,3.4613037109375,3.45489501953125,3.46832275390625,3.4765625
3196,115509,198121,1.3205,22914,22896,22856,22886,22858,22932,22884,22854,22754,22756,22776,22684,22678,22638,22718,22758,3.49639892578125,3.49365234375,3.487548828125,3.49212646484375,3.48785400390625,3.4991455078125,3.4918212890625,3.48724365234375,3.47198486328125,3.4722900390625,3.475341796875,3.4613037109375,3.46038818359375,3.45428466796875,3.46649169921875,3.47259521484375
3198,115578,198122,1.321,22914,22892,22864,22894,22856,22928,22890,22850,22754,22752,22772,22684,22676,22642,22728,22750,3.49639892578125,3.4930419921875,3.48876953125,3.49334716796875,3.487548828125,3.49853515625,3.49273681640625,3.48663330078125,3.47198486328125,3.4716796875,3.4747314453125,3.4613037109375,3.4600830078125,3.45489501953125,3.468017578125,3.47137451171875
3199,115615,198123,1.3215,22952,22944,22916,22936,22910,22982,22942,22898,22820,22796,22832,22746,22740,22704,22784,22814,3.502197265625,3.5009765625,3.4967041015625,3.499755859375,3.49578857421875,3.50677490234375,3.50067138671875,3.49395751953125,3.4820556640625,3.4783935546875,3.48388671875,3.47076416015625,3.4698486328125,3.46435546875,3.4765625,3.48114013671875
3201,115684,198124,1.322,22994,22974,22952,22972,22938,23006,22968,22934,22846,22838,22842,22778,22766,22736,22794,22866,3.50860595703125,3.50555419921875,3.502197265625,3.5052490234375,3.50006103515625,3.51043701171875,3.504638671875,3.49945068359375,3.48602294921875,3.48480224609375,3.48541259765625,3.47564697265625,3.47381591796875,3.46923828125,3.47808837890625,3.48907470703125
3202,115721,198125,1.3225,22950,22932,22908,22934,22902,22972,22942,22896,22822,22804,22836,22748,22732,22698,22788,22812,3.50189208984375,3.4991455078125,3.4954833984375,3.49945068359375,3.49456787109375,3.5052490234375,3.50067138671875,3.49365234375,3.48236083984375,3.4796142578125,3.4844970703125,3.4710693359375,3.4686279296875,3.46343994140625,3.4771728515625,3.4808349609375
3203,115758,198126,1.323,22928,22904,22886,22912,22878,22940,22912,22870,22764,22780,22796,22702,22678,22666,22726,22786,3.49853515625,3.494873046875,3.49212646484375,3.49609375,3.49090576171875,3.5003662109375,3.49609375,3.48968505859375,3.4735107421875,3.4759521484375,3.4783935546875,3.46405029296875,3.46038818359375,3.45855712890625,3.46771240234375,3.47686767578125
3204,115795,198127,1.3235,22882,22858,22834,22862,22816,22892,22860,22822,22742,22724,22758,22658,22660,22626,22702,22742,3.49151611328125,3.48785400390625,3.48419189453125,3.48846435546875,3.4814453125,3.4930419921875,3.4881591796875,3.48236083984375,3.47015380859375,3.4674072265625,3.47259521484375,3.45733642578125,3.4576416015625,3.45245361328125,3.46405029296875,3.47015380859375
3205,115832,198128,1.324,22956,22940,22912,22934,22912,22984,22946,22900,22808,22788,22828,22720,22724,22702,22764,22808,3.5028076171875,3.5003662109375,3.49609375,3.49945068359375,3.49609375,3.507080078125,3.50128173828125,3.4942626953125,3.480224609375,3.4771728515625,3.4832763671875,3.466796875,3.4674072265625,3.46405029296875,3.4735107421875,3.480224609375
3206,115869,198129,1.3245,23012,22984,22972,22992,22944,23026,22988,22952,22860,22848,22872,22774,22776,22748,22802,22868,3.5113525390625,3.507080078125,3.5052490234375,3.50830078125,3.5009765625,3.51348876953125,3.5076904296875,3.502197265625,3.4881591796875,3.486328125,3.489990234375,3.47503662109375,3.475341796875,3.4710693359375,3.47930908203125,3.4893798828125
3208,115938,198130,1.325,23024,23010,22976,23008,22970,23038,23006,22956,22880,22878,22892,22786,22796,22760,22844,22872,3.51318359375,3.51104736328125,3.505859375,3.5107421875,3.50494384765625,3.51531982421875,3.51043701171875,3.5028076171875,3.4912109375,3.49090576171875,3.4930419921875,3.47686767578125,3.4783935546875,3.472900390625,3.4857177734375,3.489990234375
3209,115975,198131,1.3255,22942,22916,22912,22930,22888,22966,22932,22896,22814,22796,22836,22744,22724,22700,22770,22812,3.50067138671875,3.4967041015625,3.49609375,3.49884033203125,3.492431640625,3.50433349609375,3.4991455078125,3.49365234375,3.48114013671875,3.4783935546875,3.4844970703125,3.470458984375,3.4674072265625,3.4637451171875,3.47442626953125,3.4808349609375
3210,116012,198132,1.326,22946,22922,22902,22934,22884,22958,22934,22896,22818,22802,22830,22744,22732,22700,22776,22814,3.50128173828125,3.49761962890625,3.49456787109375,3.49945068359375,3.4918212890625,3.50311279296875,3.49945068359375,3.49365234375,3.48175048828125,3.47930908203125,3.48358154296875,3.470458984375,3.4686279296875,3.4637451171875,3.475341796875,3.48114013671875
3211,116049,198133,1.3265,23014,22996,22974,22994,22960,23036,22998,22958,22866,22844,22874,22772,22776,22762,22828,22874,3.51165771484375,3.5089111328125,3.50555419921875,3.50860595703125,3.50341796875,3.5150146484375,3.50921630859375,3.50311279296875,3.48907470703125,3.4857177734375,3.49029541015625,3.4747314453125,3.475341796875,3.47320556640625,3.4832763671875,3.49029541015625
3212,116086,198134,1.327,23072,23042,23026,23058,23014,23082,23056,23010,22920,22906,22948,22840,22826,22808,22882,22938,3.5205078125,3.51593017578125,3.51348876953125,3.51837158203125,3.51165771484375,3.52203369140625,3.51806640625,3.51104736328125,3.497314453125,3.49517822265625,3.5015869140625,3.485107421875,3.48297119140625,3.480224609375,3.49151611328125,3.50006103515625
3213,116123,198135,1.3275,22942,22918,22902,22930,22884,22966,22926,22898,22818,22806,22830,22744,22736,22700,22784,22814,3.50067138671875,3.49700927734375,3.49456787109375,3.49884033203125,3.4918212890625,3.50433349609375,3.49822998046875,3.49395751953125,3.48175048828125,3.47991943359375,3.48358154296875,3.470458984375,3.46923828125,3.4637451171875,3.4765625,3.48114013671875
3215,116192,198136,1.328,22960,22950,22912,22944,22910,22986,22950,22900,22822,22794,22836,22722,22730,22700,22776,22816,3.50341796875,3.50189208984375,3.49609375,3.5009765625,3.49578857421875,3.50738525390625,3.50189208984375,3.4942626953125,3.48236083984375,3.47808837890625,3.4844970703125,3.46710205078125,3.46832275390625,3.4637451171875,3.475341796875,3.4814453125
3216,116229,198137,1.3285,23016,22986,22962,22996,22952,23036,22994,22952,22868,22850,22886,22804,22788,22758,22836,22868,3.511962890625,3.50738525390625,3.50372314453125,3.5089111328125,3.502197265625,3.5150146484375,3.50860595703125,3.502197265625,3.4893798828125,3.48663330078125,3.49212646484375,3.4796142578125,3.4771728515625,3.47259521484375,3.4844970703125,3.4893798828125
3217,116266,198138,1.329,22918,22896,22876,22900,22862,22932,22890,22862,22762,22772,22800,22710,22674,22666,22724,22782,3.49700927734375,3.49365234375,3.4906005859375,3.4942626953125,3.48846435546875,3.4991455078125,3.49273681640625,3.48846435546875,3.47320556640625,3.4747314453125,3.47900390625,3.46527099609375,3.45977783203125,3.45855712890625,3.4674072265625,3.47625732421875
3218,116303,198139,1.3295,22830,22816,22782,22810,22768,22848,22810,22768,22684,22680,22698,22596,22596,22570,22644,22676,3.48358154296875,3.4814453125,3.47625732421875,3.48052978515625,3.47412109375,3.486328125,3.48052978515625,3.47412109375,3.4613037109375,3.460693359375,3.46343994140625,3.4478759765625,3.4478759765625,3.44390869140625,3.4552001953125,3.4600830078125
3219,116340,198140,1.33,22946,22928,22904,22936,22904,22976,22940,22888,22806,22776,22808,22718,22712,22692,22762,22804,3.50128173828125,3.49853515625,3.494873046875,3.499755859375,3.494873046875,3.505859375,3.5003662109375,3.492431640625,3.47991943359375,3.475341796875,3.480224609375,3.46649169921875,3.465576171875,3.4625244140625,3.47320556640625,3.4796142578125
3220,116377,198141,1.3305,23006,22986,22956,22980,22952,23012,22984,22944,22858,22850,22872,22774,22780,22738,22818,22860,3.51043701171875,3.50738525390625,3.5028076171875,3.5064697265625,3.502197265625,3.5113525390625,3.507080078125,3.5009765625,3.48785400390625,3.48663330078125,3.489990234375,3.47503662109375,3.4759521484375,3.46954345703125,3.48175048828125,3.4881591796875
3223,116478,198142,1.331,22980,22964,22934,22958,22928,23002,22956,22914,22820,22816,22826,22748,22744,22704,22782,22840,3.5064697265625,3.5040283203125,3.49945068359375,3.50311279296875,3.49853515625,3.50982666015625,3.5028076171875,3.49639892578125,3.4820556640625,3.4814453125,3.48297119140625,3.4710693359375,3.470458984375,3.46435546875,3.47625732421875,3.485107421875
3224,116515,198143,1.3315,22952,22940,22908,22936,22906,22976,22942,22888,22822,22804,22828,22746,22730,22702,22784,22804,3.502197265625,3.5003662109375,3.4954833984375,3.499755859375,3.49517822265625,3.505859375,3.50067138671875,3.492431640625,3.48236083984375,3.4796142578125,3.4832763671875,3.47076416015625,3.46832275390625,3.46405029296875,3.4765625,3.4796142578125
3225,116552,198144,1.332,22942,22920,22898,22934,22880,22956,22934,22892,22812,22784,22822,22720,22716,22686,22760,22808,3.50067138671875,3.497314453125,3.49395751953125,3.49945068359375,3.4912109375,3.5028076171875,3.49945068359375,3.4930419921875,3.4808349609375,3.4765625,3.48236083984375,3.466796875,3.4661865234375,3.46160888671875,3.472900390625,3.480224609375
3226,116589,198145,1.3325,22894,22882,22846,22868,22848,22922,22884,22840,22762,22754,22774,22686,22672,22636,22728,22764,3.49334716796875,3.49151611328125,3.48602294921875,3.4893798828125,3.486328125,3.49761962890625,3.4918212890625,3.485107421875,3.47320556640625,3.47198486328125,3.47503662109375,3.46160888671875,3.45947265625,3.4539794921875,3.468017578125,3.4735107421875
3227,116626,198146,1.333,22914,22898,22876,22892,22860,22930,22892,22854,22758,22764,22776,22694,22684,22644,22726,22776,3.49639892578125,3.49395751953125,3.4906005859375,3.4930419921875,3.4881591796875,3.49884033203125,3.4930419921875,3.48724365234375,3.47259521484375,3.4735107421875,3.475341796875,3.46282958984375,3.4613037109375,3.4552001953125,3.46771240234375,3.475341796875
3228,116663,198147,1.3335,22916,22892,22870,22888,22856,22930,22886,22856,22762,22768,22776,22710,22684,22664,22720,22782,3.4967041015625,3.4930419921875,3.48968505859375,3.492431640625,3.487548828125,3.49884033203125,3.49212646484375,3.487548828125,3.47320556640625,3.47412109375,3.475341796875,3.46527099609375,3.4613037109375,3.458251953125,3.466796875,3.47625732421875
